mp-id,Formula,Space Group,Stable,Energy Above Hull (eV/atom),Experimentally Observed,Predicted Tc (K),Predicted Tc Std. Dev. (K),Closest Known Superconductor,Closest Superconductor Distance,Log Probability of Superconductivity
mp-1334,Y2C,"['R-3m', 'Trigonal']",True,0.0,True,10.068622589111328,1.516619086265564,Y2C2,0.3333333333333333,-0.001248771790415
mp-17593,Ta5Ge3,"['I4/mcm', 'Tetragonal']",True,0.0,True,2.912541627883911,0.7968580722808838,GeTa3,0.25,-0.0012531769461929
mp-540914,K3MnO3,"['P2_1/c', 'Monoclinic']",True,0.0,True,9.73055648803711,2.7803776264190674,KMnO4,0.5238095238095237,-0.0013104431563988
mp-9420,Dy(CuO2)2,"['I4_1/a', 'Tetragonal']",True,0.0,False,82.49762725830078,12.733774185180664,Cu4O8,0.2857142857142857,-0.001341872732155
mp-11494,LuPb3,"['Pm-3m', 'Cubic']",False,0.0226274600000007,True,3.797348737716675,1.2948068380355835,Pb,0.5,-0.0014084191061556
mp-1106056,Ba(Sb3Os)4,"['Im-3', 'Cubic']",False,0.0092153852941185,True,3.241060733795166,1.0546694993972778,Sb14,0.588235294117647,-0.0014382981462404
mp-17532,Y3(Si3Os)4,"['Cmce', 'Orthorhombic']",False,0.0160693995263132,True,3.8753066062927246,1.1791912317276,Y4Os4Si13,0.0651629072681703,-0.001554234419018
mp-19052,K3VO4,"['I-42m', 'Tetragonal']",False,0.0215336784375006,True,5.811104774475098,0.8940984010696411,KO3,0.5,-0.0015593523858115
mp-1191191,La3Fe2S7,"['P6_3', 'Hexagonal']",False,0.1140408020833385,True,11.028891563415527,1.291053056716919,La3S4,0.3571428571428572,-0.0015807764139026
mp-21014,DySnPd2,"['Fm-3m', 'Cubic']",True,0.0,True,2.7589755058288574,0.2425992488861084,Pd2Sn,0.4999999999999999,-0.0016395710408687
mp-685370,Y2Ti2O7,"['C2/m', 'Monoclinic']",False,0.0411993493182034,False,1.1026126146316528,0.7885823845863342,YTiO3,0.0727272727272727,-0.0016744415042921
mp-1226890,Ce4H11,"['I4/mmm', 'Tetragonal']",True,0.0,False,331.8370361328125,21.65345001220703,CeH9,0.3333333333333333,-0.0017522709676995
mp-16305,ScPRu,"['P-62m', 'Hexagonal']",True,0.0,True,9.864837646484377,0.5378364324569702,Ru2Sc,0.6666666666666666,-0.001762504922226
mp-973295,Mg5Hg,"['R32', 'Trigonal']",False,0.0331526482191781,False,3.6297767162323,1.8553553819656368,HgMg3,0.1666666666666667,-0.0017870184965431
mp-24034,K3AlH6,"['P2_1/c', 'Monoclinic']",True,0.0,False,20.751192092895508,1.5584875345230105,KH,0.4,-0.0018227167893201
mp-3779,CrSiTe3,"['R-3', 'Trigonal']",True,0.0,True,5.339617729187012,1.0032111406326294,Te,0.8,-0.0019088634289801
mp-850411,Fe7S8,"['P2_1', 'Monoclinic']",False,0.1629819213333361,False,19.862876892089844,7.036933898925781,Fe2S2,0.0666666666666666,-0.0019139796495437
mp-758752,Li5Mn5O12,"['P1', 'Triclinic']",False,0.0847135126514935,False,32.051292419433594,2.357325315475464,O7,0.9090909090909092,-0.0019587157294154
mp-771141,Dy2Cu2O5,"['Pnma', 'Orthorhombic']",False,0.0375449638888873,False,38.36543273925781,1.582757592201233,Cu4O8,0.4444444444444443,-0.0019663299899548
mp-1194108,Zr4Rh2N,"['Fd-3m', 'Cubic']",True,0.0,True,10.90499782562256,1.185548186302185,Zr2Rh,0.2857142857142857,-0.0019892919808626
mp-780186,Li9Mn10O20,"['P1', 'Triclinic']",False,0.0446457362820513,False,30.066280364990234,1.053423285484314,O7,0.9743589743589745,-0.0020001183729618
mp-10051,TeAs,"['Fm-3m', 'Cubic']",False,0.0908134558333326,True,7.758493900299072,1.4611668586730957,As2Te3,0.1999999999999999,-0.0020493713673204
mp-22266,GdB6,"['Pm-3m', 'Cubic']",True,0.0,True,2.2193634510040283,0.680924654006958,B3,0.2857142857142857,-0.002148583298549
mp-1184695,Ho3Er,"['I4/mmm', 'Tetragonal']",False,0.0271908425000004,False,6.150552272796631,2.982210159301758,Ho,0.5,-0.002174039138481
mp-1003314,KMn2O4,"['P-1', 'Triclinic']",True,0.0,False,43.80246353149414,4.405812740325928,KMnO4,0.238095238095238,-0.0022072256542742
mp-1184575,Ho3Er,"['Pm-3m', 'Cubic']",False,0.0288669575,False,6.227014064788818,2.94318962097168,Ho,0.5,-0.0022273273207247
mp-755675,Li4AlCr3O8,"['C2/m', 'Monoclinic']",False,0.0080577557812429,False,21.0699405670166,1.322244644165039,CrO2,0.625,-0.0026157232932746
mp-1831,SrAu5,"['P6/mmm', 'Hexagonal']",True,0.0,True,2.901787281036377,1.200958013534546,Au,0.3333333333333332,-0.0026345090009272
mp-764759,Li6Mn5O12,"['C2', 'Monoclinic']",False,0.0458402065217455,False,29.15680885314941,1.6907950639724731,O7,0.9565217391304348,-0.0026433072052896
mp-770534,Li2Mn3O7,"['P-1', 'Triclinic']",False,0.0112958130208413,False,33.969730377197266,3.464569091796875,O7,0.8333333333333333,-0.0029021073132753
mp-1215178,ZrTiB4,"['P6/mmm', 'Hexagonal']",False,0.0183856099999992,False,1.7449339628219604,1.868639349937439,TiB2,0.3333333333333333,-0.0029756813310086
mp-15862,GaMo4CS8,"['F-43m', 'Cubic']",False,0.485283759024087,True,11.406954765319824,1.0188682079315186,Mo6S8,0.2857142857142857,-0.0030353448819369
mp-32727,Y3Se4,"['C2/m', 'Monoclinic']",False,0.0132934746428583,False,3.516598463058472,0.4126514196395874,SeY,0.1428571428571428,-0.0032383166253566
mp-9605,Hf3Si3Ni2,"['Cmcm', 'Orthorhombic']",True,0.0,True,0.2511451244354248,0.666034460067749,Hf2Ni,0.75,-0.0032694479450583
mp-1002574,KMnO2,"['Pnnm', 'Orthorhombic']",False,0.0936026454166674,False,11.216100692749023,1.986080527305603,KMnO4,0.3333333333333333,-0.0032886965200304
mp-1207779,Y4Ir,"['Fd-3m', 'Cubic']",False,0.5724198371666676,False,3.0861737728118896,1.6186829805374146,Y,0.3999999999999999,-0.0033236285671591
mp-637,YB4,"['P4/mbm', 'Tetragonal']",True,0.0,True,5.690971851348877,0.9091172218322754,YB6,0.1142857142857142,-0.0034031115937978
mp-10497,SrC2,"['C2/c', 'Monoclinic']",False,0.0528778962962963,True,8.28986930847168,2.1516988277435303,SrC6,0.3809523809523809,-0.0034891222603619
mp-1105821,Y2Se3,"['Fddd', 'Orthorhombic']",True,0.0,True,3.981369733810425,0.5152139663696289,SeY,0.1999999999999999,-0.0035418653860688
mp-1008376,CeH3,"['Fm-3m', 'Cubic']",True,0.0,True,335.9330139160156,22.3531436920166,CeH9,0.3,-0.0036174117121845
mp-2647015,Ba(BH4)2,"['Pbcn', 'Orthorhombic']",True,0.0,False,100.279541015625,2.180365085601806,B2H6,0.1818181818181818,-0.003699722001329
mp-1183586,CaInPd2,"['Fm-3m', 'Cubic']",True,0.0,False,0.7390999794006348,0.6082285046577454,CaPd3,0.5,-0.0037374899256974
mp-1214035,Ce(Cu2P)2,"['Pnnm', 'Orthorhombic']",True,0.0,False,2.477139472961426,0.7409647703170776,CeCu6,0.5714285714285714,-0.0037775128148496
mp-1198712,Y5Ir3,"['P4/ncc', 'Tetragonal']",True,0.0,True,2.377662420272827,0.7532394528388977,Ir2Y3,0.05,-0.0037816693075001
mp-653995,As4Pb8Cl6O11,"['P2_1/c', 'Monoclinic']",False,0.0421049403017148,True,13.00578784942627,0.872895359992981,ClO4,0.8413793103448276,-0.0038239466957747
mp-770545,LiAlCrO4,"['Pnma', 'Orthorhombic']",False,0.0887431675036065,False,34.873390197753906,2.523579359054565,CrO2,0.5714285714285714,-0.0039709536358714
mp-1182022,BiSe,"['P2_1/c', 'Monoclinic']",False,0.1265578583333333,False,2.554882049560547,1.0353151559829712,Bi2Se3,0.1999999999999999,-0.003991019912064
mp-753112,LiMn3O6,"['Cc', 'Monoclinic']",False,0.0496499883749965,False,33.300689697265625,1.4136821031570437,O7,0.8,-0.0040442119352519
mp-28893,ReB,"['I4_1/amd', 'Tetragonal']",False,0.3508577327499953,True,4.429366588592529,0.5266721844673157,Re2B,0.3333333333333333,-0.0040687881410121
mp-973615,LuSb3,"['P6_3/mmc', 'Hexagonal']",False,0.1093746212500006,False,2.4364218711853027,0.8223277926445007,Sb,0.5,-0.0041928482241928
mp-675075,Li7Mn10O20,"['P1', 'Triclinic']",False,0.5069377413513587,False,34.85854721069336,1.645752191543579,O7,0.9189189189189187,-0.0042389067821204
mp-1095187,Nb2O3,"['C2/m', 'Monoclinic']",False,0.0810687998333339,False,4.761028289794922,0.8101435899734497,NbO2,0.1333333333333333,-0.0042742802761495
mp-25544,KMnO2,"['C2/m', 'Monoclinic']",False,0.241560916041668,False,11.985660552978516,1.1295669078826904,KMnO4,0.3333333333333333,-0.0043862089514732
mp-972848,SiC3,"['I4/mmm', 'Tetragonal']",False,2.2886085565,False,8.236451148986816,5.875419616699219,C3,0.5,-0.0044181356206536
mp-1207701,Y2NiB10,"['Pbam', 'Orthorhombic']",True,0.0,False,9.414783477783203,0.8397517204284668,YB6,0.1758241758241757,-0.0044326148927211
mp-1213509,Cu(BrO6)2,"['Pa-3', 'Cubic']",False,0.5968279974999993,False,8.821971893310547,1.7331634759902954,Cu2O8,0.2666666666666667,-0.0047475472092628
mp-1207778,Y4Rh,"['Fd-3m', 'Cubic']",False,0.504564151166667,False,7.634825706481934,7.817254066467285,RhY3,0.1,-0.0048037832602858
mp-1099837,K2V2O5,"['Ima2', 'Orthorhombic']",False,0.1660705778472371,False,4.931797504425049,1.3608121871948242,V2O5,0.4444444444444444,-0.0048234770074486
mp-31119,TbScO3,"['Pnma', 'Orthorhombic']",False,0.0184044507500011,True,18.05233383178711,0.9161908030509948,O7,0.8,-0.0048534916713833
mp-1209865,NbSeBr,"['F-43m', 'Cubic']",False,0.000939582291668,False,3.974907875061035,0.6383762359619141,Nb3Se4,0.6666666666666666,-0.0048738960176706
mp-1989,Ta5Si3,"['I4/mcm', 'Tetragonal']",True,0.0,True,2.401029586791992,0.4341570734977722,SiTa,0.25,-0.0049030785448849
mp-1019238,Pd2N,"['P4/mmm', 'Tetragonal']",False,0.437788583333333,False,1.578202247619629,1.725286602973938,Pd,0.6666666666666667,-0.0052931639365851
mp-1220003,PPd4,"['Pm', 'Monoclinic']",False,0.0163244129999995,False,1.4473741054534912,0.4062252640724182,PPd3,0.1,-0.0054010660387575
mp-530018,Ta27S50,"['P1', 'Triclinic']",True,0.0,False,2.358966827392578,0.5879042744636536,TaS2,0.0346320346320346,-0.0054141082800924
mp-21688,Fe7S8,"['P3_1', 'Trigonal']",False,0.1656815570000036,True,19.797590255737305,5.14985466003418,Fe2S2,0.0666666666666666,-0.0054816883057355
mp-757628,Li4Mn5O10,"['P-1', 'Triclinic']",False,0.0573924205263027,False,29.71110343933105,1.258229374885559,O7,0.9473684210526316,-0.0055242497473955
mp-21358,Ce(SnIr)2,"['P4/nmm', 'Tetragonal']",False,0.0838694626666658,True,3.314181327819824,0.530236005783081,IrSn2,0.5333333333333333,-0.0056229992769658
mp-20520,U3Te4,"['I-43d', 'Cubic']",False,0.0361517123809509,True,3.143698215484619,2.2188520431518555,UTe2,0.1904761904761904,-0.0057049072347581
mp-1184508,GdSnPd2,"['Fm-3m', 'Cubic']",True,0.0,False,2.7857255935668945,0.18231862783432,Pd2Sn,0.4999999999999999,-0.0059196627698838
mp-571003,NaC64,"['P6_3/mmc', 'Hexagonal']",False,0.0138449271299752,True,9.051162719726562,5.469255447387695,C70,0.0307692307692307,-0.0060705090872943
mp-1663521,LiAlCrO4,"['P2_12_12_1', 'Orthorhombic']",False,0.0828895064321777,False,35.38219451904297,2.266038179397583,CrO2,0.5714285714285714,-0.0062913461588323
mp-1409276,YTi2O4,"['I4_1/a', 'Tetragonal']",False,0.2014582566071467,False,3.530511379241944,1.270410180091858,YTiO3,0.1714285714285714,-0.0063238041475415
mp-1183850,CeBi3,"['I4/mmm', 'Tetragonal']",True,0.0,False,11.167059898376465,3.0614054203033447,CeBi2,0.1666666666666666,-0.0065676788799464
mp-10116,UB2Ir3,"['P6/mmm', 'Hexagonal']",True,0.0,True,3.881885051727295,0.958154559135437,UIr,0.6666666666666667,-0.0068132705055177
mp-1003315,LiMn4O8,"['P2_1/c', 'Monoclinic']",False,0.0273089422115395,False,49.94667816162109,4.275161743164063,O7,0.7692307692307692,-0.0069315447472035
mp-1103369,CuWO4,"['P2/c', 'Monoclinic']",False,0.0889004743749968,True,83.87189483642578,1.8060972690582275,Cu4O8,0.3333333333333333,-0.0069899074733257
mp-1097905,Li3Mn4O8,"['P1', 'Triclinic']",False,0.1169958978333411,False,35.11981964111328,1.8824855089187624,O7,0.9333333333333332,-0.0070947855710983
mp-1080111,B3Mo,"['R-3m', 'Trigonal']",False,0.0083846927083328,False,11.123883247375488,8.541851043701172,B5Mo2,0.0714285714285714,-0.0070950221270322
mp-762514,LiMn3O6,"['P1', 'Triclinic']",False,0.0478187501249962,False,39.74845123291016,3.5350821018218994,O7,0.8,-0.0072765802033245
mp-1177463,Li4Mn9O18,"['Pbam', 'Orthorhombic']",False,0.0758847462096756,False,39.98040008544922,2.7323293685913086,O7,0.8387096774193548,-0.0072860475629568
mp-1232375,HfBC,"['P6_3/mmc', 'Hexagonal']",False,0.5470924237499997,False,2.008710622787476,0.8411720991134644,BC2,0.6666666666666666,-0.0078736888244748
mp-1068510,In2Te3,"['R-3m', 'Trigonal']",False,0.06727930497778,True,1.896457552909851,0.527489185333252,In3Te4,0.0571428571428571,-0.0080183278769254
mp-761076,Na2CrO4,"['R-3', 'Trigonal']",False,0.0190073435714284,False,16.856281280517578,2.090888738632202,CrO2,0.5714285714285714,-0.0082781054079532
mp-1016190,KMn3O6,"['C2/c', 'Monoclinic']",True,0.0,False,34.45790481567383,3.9399139881134033,KMnO4,0.2666666666666666,-0.0083549497649073
mp-755065,Ce2Ti2O7,"['Fd-3m', 'Cubic']",False,0.0218329065909088,False,3.75678300857544,1.1056820154190063,CeO2,0.3636363636363636,-0.0087703978642821
mp-770341,Li4AlCr3O8,"['R-3m', 'Trigonal']",False,0.0092951645312426,False,21.031455993652344,1.3653103113174438,CrO2,0.625,-0.0089296763762831
mp-1208426,TmGa6,"['P4/mmm', 'Tetragonal']",False,1.899621118928572,False,2.110814094543457,0.8157709240913391,Ga2,0.2857142857142857,-0.0089300302788615
mp-1076642,NaCrO3,"['Pm-3m', 'Cubic']",False,0.2964467783333298,False,31.775712966918945,2.041977882385254,CrO2,0.3999999999999999,-0.0095191868022084
mp-1220441,Nb4Rh,"['Fmmm', 'Orthorhombic']",False,0.0801166279999989,False,4.532434463500977,1.4659641981124878,Nb3Rh,0.1,-0.0095209581777453
mp-10735,Zr2O,"['Pn-3m', 'Cubic']",False,0.2272905169999965,True,2.8612170219421387,2.830387592315674,Zr,0.6666666666666667,-0.009990450926125
mp-2805,LuAl3,"['Pm-3m', 'Cubic']",True,0.0,True,1.294941782951355,1.018314242362976,Al,0.5,-0.0100207822397351
mp-571495,LuB4,"['P4/mbm', 'Tetragonal']",True,0.0,True,2.2276554107666016,0.875560998916626,LuB12,0.2461538461538461,-0.0105458367615938
mp-1094439,MgZn2,"['Cmcm', 'Orthorhombic']",False,0.0732788216666668,False,1.6612842082977295,1.2110201120376587,Mg2Zn3,0.1333333333333333,-0.0106928022578358
mp-1069815,In3Pt2,"['P-3m1', 'Trigonal']",False,0.0048468939999999,True,1.0858502388000488,0.4293466806411743,In,0.8,-0.0111889764666557
mp-1211757,K4MnO4,"['P-1', 'Triclinic']",True,0.0,False,8.659612655639648,1.4627379179000854,KMnO4,0.5555555555555556,-0.01132158562541
mp-758802,Li3Mn3O8,"['C2', 'Monoclinic']",False,0.0690039548095224,False,35.21985626220703,3.69542932510376,O7,0.8571428571428572,-0.0113615421578288
mp-23713,CaH2,"['Pnma', 'Orthorhombic']",True,0.0,True,94.8945541381836,5.7527265548706055,CaH6,0.3809523809523809,-0.0113747427240014
mp-191,YRh,"['Pm-3m', 'Cubic']",True,0.0,True,3.159823417663574,1.0034828186035156,Rh2Y3,0.1999999999999999,-0.0114249503239989
mp-1228661,B2MoRu,"['Pmc2_1', 'Orthorhombic']",False,0.090129461666665,False,6.4763007164001465,1.0544589757919312,Mo2RuB2,0.3,-0.0115004926919937
mp-1217906,TaOs3,"['P-6m2', 'Hexagonal']",False,0.1667137600000003,False,3.2767391204833984,0.9612014293670654,TaOs,0.5,-0.0115694301202893
mp-1077883,In2Rh3S2,"['R-3m', 'Trigonal']",True,0.0,True,4.829921722412109,1.0430814027786257,Rh9In4S4,0.2016806722689075,-0.0119466762989759
mp-1076633,KVO3,"['Pm-3m', 'Cubic']",False,0.2169112905000005,False,4.945192813873291,2.776538848876953,KO3,0.4,-0.0127866631373763
mp-1222934,LaGePd,"['C2/m', 'Monoclinic']",False,0.0106210281666676,False,3.1354923248291016,0.4520436525344848,La3Pd4Ge4,0.1212121212121212,-0.0129674253985285
mp-758315,Li4Mn7O12,"['P1', 'Triclinic']",False,0.0552246752173948,False,30.51616668701172,1.270440936088562,O7,0.9565217391304348,-0.0132295675575733
mp-19746,NbPbS2,"['P6_3/mmc', 'Hexagonal']",True,0.0,True,6.9895100593566895,0.8875905871391296,PbNbS3,0.1999999999999999,-0.0134155433624982
mp-27894,La2Re3B7,"['Pcca', 'Orthorhombic']",True,0.0,True,3.376188278198242,0.7625799179077148,B2Re,0.3333333333333332,-0.0136084230616688
mp-1216091,Y2Ga3Ni,"['P3m1', 'Trigonal']",False,0.0253669300000005,False,1.8881181478500368,0.407171368598938,Ga2Y,0.3333333333333332,-0.0137610537931323
mp-1223308,La2NiSn4,"['Amm2', 'Orthorhombic']",False,0.0094783294047546,False,1.4341310262680054,0.8089056015014648,LaSn2,0.2857142857142857,-0.0137786902487277
mp-1106361,La(ReB)4,"['P4_2/nmc', 'Tetragonal']",False,0.2126874509259266,True,3.2657432556152344,0.6447582840919495,Re2B,0.4444444444444444,-0.014306123368442
mp-2630,SrC2,"['I4/mmm', 'Tetragonal']",False,0.0615390362962955,True,8.461858749389648,1.932479739189148,SrC6,0.3809523809523809,-0.0144312707707285
mp-2006,V3Ir,"['Pm-3n', 'Cubic']",True,0.0,True,1.85707688331604,0.8185112476348877,IrV2,0.1666666666666666,-0.01457214448601
mp-753084,Li3Mn5O10,"['P-1', 'Triclinic']",False,0.057954078888903,False,30.958789825439453,1.5536359548568726,O7,0.8888888888888888,-0.0146183148026466
mp-530081,Mo15N16,"['Cc', 'Monoclinic']",True,0.0,False,5.921535491943359,1.609135985374451,MoN,0.032258064516129,-0.0147492960095405
mp-12775,ThRu,"['Cmcm', 'Orthorhombic']",True,0.0,True,0.056392565369606,0.5899085998535156,ThRu2,0.3333333333333333,-0.0148493703454732
mp-9983,Ta2Se3,"['P2_1/m', 'Monoclinic']",False,0.0124983139999992,True,2.5291965007781982,0.3440617620944977,TaSe2,0.1333333333333333,-0.0150015763938426
mp-13918,Sr(GeAu)2,"['I4/mmm', 'Tetragonal']",True,0.0,True,6.175102233886719,0.9746477603912354,AuGe,0.3999999999999999,-0.0151860490441322
mp-14686,Y5(Si7Os2)2,"['P2_1/c', 'Monoclinic']",True,0.0,True,4.201385974884033,0.9436135292053224,Y5Os4Si15,0.0326086956521738,-0.0154438540339469
mp-558666,KVOF4,"['P2_1/c', 'Monoclinic']",True,0.0,True,23.778076171875,2.316761016845703,F,0.857142857142857,-0.0154857588931918
mp-769010,Li6Bi5O14,"['Cmc2_1', 'Orthorhombic']",False,0.0839741578249997,False,13.428479194641112,1.313851237297058,BiBiO3,0.4799999999999999,-0.015799693763256
mp-12071,Ti3As,"['Pm-3n', 'Cubic']",False,0.164787655625,False,3.969094753265381,0.4052683711051941,Ti,0.5,-0.0158828850835561
mp-19280,NaCr3O8,"['C2/m', 'Monoclinic']",True,0.0,True,16.104164123535156,0.2513015866279602,CrO2,0.1666666666666666,-0.0164398159831762
mp-1430160,FeS2,"['R-3m', 'Trigonal']",False,0.2046814383333339,False,18.68848419189453,5.67910099029541,FeS,0.3333333333333333,-0.0166813544929027
mp-705563,Co29O40,"['P1', 'Triclinic']",False,0.0900217804347818,False,35.00965881347656,0.2761322855949402,Co3O4,0.0165631469979296,-0.017226593568921
mp-1177474,Li3VAs2O9,"['Pna2_1', 'Orthorhombic']",False,0.0525530161666649,False,25.136327743530277,3.1893467903137207,LiV2O4,0.4380952380952381,-0.0172543637454509
mp-1208852,Sn4Rh,"['P3_121', 'Trigonal']",False,0.0028120035000052,False,1.3854206800460815,1.0892328023910522,RhSn2,0.2666666666666667,-0.0173282939940691
mp-756538,Li3Mn3O8,"['P6_3mc', 'Hexagonal']",False,0.0766758480238083,False,34.01280212402344,3.855418920516968,O7,0.8571428571428572,-0.0174172166734933
mp-1001785,MoP,"['Fm-3m', 'Cubic']",False,0.6742935750000001,False,6.957705974578857,0.9777363538742064,Mo4P3,0.1428571428571428,-0.0178969521075487
mp-22236,In3Co,"['P4_2/mnm', 'Tetragonal']",True,0.0,True,3.9264283180236816,-0.0649673864245414,CoCoIn5,0.0714285714285714,-0.018228743225336
mp-1197923,C61O2,"['P2_1/c', 'Monoclinic']",False,0.3669108552380944,True,8.348726272583008,4.795452117919922,C70,0.0634920634920634,-0.0187349990010261
mp-1021659,K2CuO2,"['I4/mmm', 'Tetragonal']",False,0.7916652921666656,False,20.277263641357425,0.9718504548072816,KO3,0.7,-0.019056336954236
mp-20296,In2Co,"['Fddd', 'Orthorhombic']",False,0.044369921944444,True,6.6066765785217285,0.004449073690921,CoCoIn5,0.0952380952380952,-0.0193931218236684
mp-1188268,K3(CuO2)2,"['Cmcm', 'Orthorhombic']",True,0.0,True,17.116981506347656,4.035975933074951,KO3,0.6111111111111112,-0.0202837716788053
mp-21172,PuPb3,"['Pm-3m', 'Cubic']",True,0.0,True,3.623495578765869,1.0128871202468872,Pb,0.5,-0.0208716485649347
mp-1222013,MgAl2,"['P-3m1', 'Trigonal']",False,0.0658194083333332,False,1.263532280921936,0.6331062912940979,Al3Mg2,0.1333333333333333,-0.0212257951498031
mp-1147730,H4Pt,"['Im-3m', 'Cubic']",False,0.3403412246666679,False,14.504362106323242,2.6952884197235107,H9H7,0.3999999999999999,-0.021951675415039
mp-1003437,KMn2O4,"['P2/c', 'Monoclinic']",False,0.0178805905357144,False,47.24673461914063,4.785922050476074,KMnO4,0.238095238095238,-0.0220364555716514
mp-12104,NbSi2,"['P6_422', 'Hexagonal']",True,0.0,False,4.384772300720215,1.9001156091690063,NbSi,0.3333333333333333,-0.0228156968951225
mp-2478,NbSi2,"['P6_222', 'Hexagonal']",False,3.526666666253675e-06,True,4.396509170532227,1.9045835733413696,NbSi,0.3333333333333333,-0.023424794897437
mp-1189186,Ta2B2Os,"['P4/mnc', 'Tetragonal']",False,0.0034038705000014,True,2.223292589187622,0.6144096851348877,BTa,0.3999999999999999,-0.0236321687698364
mp-1225858,Fe11S12,"['Cc', 'Monoclinic']",False,0.1704647865217365,False,20.58002471923828,5.655706405639648,Fe2S2,0.0434782608695651,-0.0243134908378124
mp-975634,Pr2Ge5Rh3,"['Ibam', 'Orthorhombic']",True,0.0,True,3.178061008453369,0.85250324010849,RhGe,0.4,-0.0244533289223909
mp-27793,Nb2Se,"['C2/m', 'Monoclinic']",True,0.0,True,2.3011717796325684,0.8529541492462158,Nb5Se4,0.2222222222222221,-0.0262758303433656
mp-995202,HC6,"['P-1', 'Triclinic']",False,0.0857463320535707,False,14.98350715637207,3.5025460720062256,C9,0.2857142857142857,-0.0263717398047447
mp-756162,Cu2W2O7,"['P-1', 'Triclinic']",False,0.10095759340909,False,62.07552719116211,2.719001054763794,Cu4O8,0.3636363636363636,-0.0269982870668172
mp-22812,In2Ir,"['Fddd', 'Orthorhombic']",True,0.0,True,3.0418198108673096,0.2279625385999679,In,0.6666666666666667,-0.0274722892791032
mp-1215999,YB4Rh7,"['Pmmm', 'Orthorhombic']",False,0.1852653939583346,False,3.5978965759277344,1.116014838218689,YRh3B,0.2666666666666666,-0.0274971071630716
mp-1094463,MgZn2,"['P-62m', 'Hexagonal']",False,0.1142054649999999,False,1.3456555604934692,1.0518642663955688,Mg2Zn3,0.1333333333333333,-0.0277053788304328
mp-1094483,MgZn2,"['Cmcm', 'Orthorhombic']",False,0.0657318266666666,False,1.986132025718689,1.2516039609909058,Mg2Zn3,0.1333333333333333,-0.0280979145318269
mp-1227504,Bi2Se2S,"['Pnma', 'Orthorhombic']",False,0.023323866333337,False,3.804700136184693,1.0853124856948853,Bi2Se3,0.3999999999999999,-0.0313178189098835
mp-945077,YTe3,"['Cmcm', 'Orthorhombic']",True,0.0,True,2.234916925430298,0.6343777179718018,TeY,0.5,-0.0322603620588779
mp-1235382,Li(SiO2)6,"['P1', 'Triclinic']",False,0.152430385263151,False,12.201849937438965,0.7610560655593872,SiO2,0.1052631578947368,-0.0329552106559276
mp-11275,Be2Re,"['P6_3/mmc', 'Hexagonal']",True,0.0,True,2.2929065227508545,0.4985024333000183,Be22Re,0.5797101449275363,-0.0336299799382686
mp-1094448,Mg2Zn,"['P-62m', 'Hexagonal']",False,0.0844453021098807,False,0.789398729801178,1.152672529220581,Mg7Zn3,0.0666666666666666,-0.0336945280432701
mp-560394,AsPbClO2,"['P2_12_12_1', 'Orthorhombic']",True,0.0,True,15.834883689880373,1.3317173719406128,OAs,0.7999999999999999,-0.033793069422245
mp-22773,CuWO4,"['P-1', 'Triclinic']",False,0.0739725418749968,True,64.65450286865234,2.0019783973693848,Cu4O8,0.3333333333333333,-0.0352876409888267
mp-1227972,Ce4Cu5Sb8,"['P4mm', 'Tetragonal']",False,0.0217607164705899,False,1.5546802282333374,0.6266950368881226,Cu2Sb,0.7450980392156863,-0.0354337766766548
mp-30683,ZrGa2,"['Cmmm', 'Orthorhombic']",True,0.0,True,1.3768576383590698,0.9999449253082277,Ga3Zr,0.1666666666666666,-0.0360329411923885
mp-1192954,Nb2Pt,"['P4_2/mnm', 'Tetragonal']",False,0.0018067728333335,True,6.382770538330078,0.7912532091140747,Nb5Pt3,0.0833333333333333,-0.0365960076451301
mp-633538,B9C,"['P1', 'Triclinic']",False,0.3686381892083332,False,17.003244400024414,2.5130960941314697,B4C,0.1999999999999999,-0.0389969050884246
mp-1197724,Ce(Al10V)2,"['Fd-3m', 'Cubic']",True,0.0,True,0.98962664604187,0.274743914604187,V2Al20,0.0869565217391304,-0.0395987518131732
mp-1246153,Ti3N2,"['P6_3/mmc', 'Hexagonal']",False,0.1360629810000002,False,6.23952054977417,1.6238374710083008,Ti2N,0.1333333333333333,-0.0401307232677936
mp-28273,K3CuO2,"['P4_12_12', 'Tetragonal']",True,0.0,True,28.04408264160156,3.8887341022491455,KO3,0.8333333333333333,-0.0402213037014007
mp-1105498,Co2Si3,"['P-4c2', 'Tetragonal']",False,0.202750636999994,True,5.0875349044799805,2.552868127822876,CoSi2,0.1333333333333333,-0.0409006886184215
mp-1177164,Li4VAs2O9,"['P4/ncc', 'Tetragonal']",False,0.0439113765624998,False,23.119770050048828,3.331954002380371,LiV2O4,0.4642857142857142,-0.0419189557433128
mp-17999,NaVF4,"['P2_1/c', 'Monoclinic']",True,0.0,True,21.51112365722656,7.712850570678711,F,0.6666666666666666,-0.0436398647725582
mp-1383615,FeS2,"['I-42d', 'Tetragonal']",False,0.3646938600000009,False,13.00899887084961,3.050526857376098,Fe2S2,0.3333333333333333,-0.0438394397497177
mp-12660,LuB6,"['Pm-3m', 'Cubic']",False,0.1030026290178565,True,3.0850396156311035,0.1357162594795227,LuB12,0.1318681318681319,-0.045019295066595
